trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2021-08-10,704.1,708.3,697.3,700.9,,10843554,,,,,700.9,1.0,ICICIBANK
2021-08-11,706.25,707.15,690.0,693.55,,9748084,,,,,693.55,1.0,ICICIBANK
2021-08-12,693.5,702.95,693.3,701.35,,8840339,,,,,701.35,1.0,ICICIBANK
2021-08-13,707.05,709.9,701.0,704.8,,12787590,,,,,704.8,1.0,ICICIBANK
2021-08-16,702.4,707.4,698.65,702.65,,7920846,,,,,702.65,1.0,ICICIBANK
2021-08-17,699.8,702.9,691.5,701.2,,8669653,,,,,701.2,1.0,ICICIBANK
2021-08-18,700.85,700.85,683.6,688.3,,11069373,,,,,688.3,1.0,ICICIBANK
2021-08-20,683.85,684.4,675.35,680.7,,13121808,,,,,680.7,1.0,ICICIBANK
2021-08-23,689.95,689.95,673.85,682.7,,10917371,,,,,682.7,1.0,ICICIBANK
2021-08-24,683.25,697.25,680.4,694.45,,9821388,,,,,694.45,1.0,ICICIBANK
2021-08-25,699.95,700.45,687.15,691.05,,9535359,,,,,691.05,1.0,ICICIBANK
2021-08-26,692.05,701.55,690.0,698.8,,10756731,,,,,698.8,1.0,ICICIBANK
2021-08-27,696.1,700.45,689.05,699.75,,9135827,,,,,699.75,1.0,ICICIBANK
2021-08-30,704.5,715.0,700.9,713.65,,10797869,,,,,713.65,1.0,ICICIBANK
2021-08-31,714.0,719.9,709.35,719.05,,19760246,,,,,719.05,1.0,ICICIBANK
2021-09-01,727.6,734.8,717.2,719.9,,13729351,,,,,719.9,1.0,ICICIBANK
2021-09-02,722.3,728.05,717.5,725.15,,8627956,,,,,725.15,1.0,ICICIBANK
2021-09-03,724.75,731.8,721.1,724.3,,8993813,,,,,724.3,1.0,ICICIBANK
2021-09-06,725.4,728.0,720.0,721.15,,5329995,,,,,721.15,1.0,ICICIBANK
2021-09-07,720.9,722.45,711.65,716.9,,6242711,,,,,716.9,1.0,ICICIBANK
2021-09-08,716.5,722.75,715.0,720.95,,7118011,,,,,720.95,1.0,ICICIBANK
2021-09-09,720.8,723.9,717.6,720.25,,6243422,,,,,720.25,1.0,ICICIBANK
2021-09-13,717.9,717.9,705.2,707.4,,6967906,,,,,707.4,1.0,ICICIBANK
2021-09-14,713.25,714.0,706.5,707.45,,5241865,,,,,707.45,1.0,ICICIBANK
2021-09-15,707.1,716.0,706.3,714.35,,5936741,,,,,714.35,1.0,ICICIBANK
2021-09-16,720.0,729.4,712.85,727.2,,13557169,,,,,727.2,1.0,ICICIBANK
2021-09-17,732.9,734.4,714.0,720.15,,17075003,,,,,720.15,1.0,ICICIBANK
2021-09-20,710.0,720.4,706.5,710.0,,7943459,,,,,710.0,1.0,ICICIBANK
2021-09-21,711.15,714.5,694.4,711.85,,10009615,,,,,711.85,1.0,ICICIBANK
2021-09-22,715.0,715.0,702.25,703.35,,9740470,,,,,703.35,1.0,ICICIBANK
2021-09-23,711.0,720.0,707.15,717.0,,10412491,,,,,717.0,1.0,ICICIBANK
2021-09-24,722.6,724.6,716.55,722.95,,11780868,,,,,722.95,1.0,ICICIBANK
2021-09-27,724.5,731.75,722.3,730.0,,7712240,,,,,730.0,1.0,ICICIBANK
2021-09-28,734.1,735.4,706.6,717.15,,13491800,,,,,717.15,1.0,ICICIBANK
2021-09-29,707.35,711.95,701.3,709.5,,11453404,,,,,709.5,1.0,ICICIBANK
2021-09-30,709.6,713.9,698.8,700.85,,18487517,,,,,700.85,1.0,ICICIBANK
2021-10-01,693.0,694.85,687.9,692.35,,10935810,,,,,692.35,1.0,ICICIBANK
2021-10-04,697.05,703.35,694.05,700.2,,8976533,,,,,700.2,1.0,ICICIBANK
2021-10-05,693.0,699.0,691.85,697.1,,7497208,,,,,697.1,1.0,ICICIBANK
2021-10-06,696.6,705.0,688.35,689.5,,13200810,,,,,689.5,1.0,ICICIBANK
2021-10-07,697.55,704.95,693.45,702.2,,10041549,,,,,702.2,1.0,ICICIBANK
