trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2022-09-27,1104.83,1119.6,1089.19,1105.87,,16154822,,,,,552.935,0.5,RELIANCE
2022-09-28,1089.3,1097.45,1073.96,1076.43,,16997059,,,,,538.215,0.5,RELIANCE
2022-09-29,1089.14,1092.6,1067.45,1073.13,,14671827,,,,,536.565,0.5,RELIANCE
2022-09-30,1066.53,1108.52,1066.53,1097.33,,18613024,,,,,548.665,0.5,RELIANCE
2022-10-03,1103.68,1115.42,1090.52,1093.52,,11852723,,,,,546.76,0.5,RELIANCE
2022-10-04,1106.58,1115.91,1103.05,1113.69,,8948850,,,,,556.845,0.5,RELIANCE
2022-10-06,1120.98,1130.67,1115.98,1117.8,,13352162,,,,,558.9,0.5,RELIANCE
2022-10-07,1114.36,1127.86,1114.36,1122.53,,7714340,,,,,561.265,0.5,RELIANCE
2022-10-10,1109.91,1115.72,1102.06,1110.28,,6329527,,,,,555.14,0.5,RELIANCE
2022-10-11,1114.06,1114.06,1085.03,1088.17,,9215177,,,,,544.085,0.5,RELIANCE
2022-10-12,1085.45,1099.15,1081.34,1096.18,,7417103,,,,,548.09,0.5,RELIANCE
2022-10-13,1094.4,1104.83,1089.19,1099.66,,7328492,,,,,549.83,0.5,RELIANCE
2022-10-14,1114.52,1115.15,1093.34,1094.08,,9106089,,,,,547.04,0.5,RELIANCE
2022-10-17,1086.83,1114.06,1081.57,1111.64,,16729355,,,,,555.82,0.5,RELIANCE
2022-10-18,1117.75,1136.67,1116.9,1131.25,,12415820,,,,,565.625,0.5,RELIANCE
2022-10-19,1132.75,1166.6,1126.84,1150.93,,19247142,,,,,575.465,0.5,RELIANCE
2022-10-20,1146.83,1162.52,1146.83,1154.03,,8717053,,,,,577.015,0.5,RELIANCE
2022-10-21,1157.3,1161.5,1138.52,1140.64,,8243452,,,,,570.32,0.5,RELIANCE
2022-10-24,1135.29,1154.9,1133.12,1144.45,,3370033,,,,,572.225,0.5,RELIANCE
2022-10-25,1153.29,1153.29,1125.14,1126.77,,12233241,,,,,563.385,0.5,RELIANCE
2022-10-27,1134.37,1139.19,1122.74,1131.21,,12513059,,,,,565.605,0.5,RELIANCE
2022-10-28,1137.6,1169.9,1135.04,1165.82,,17609592,,,,,582.91,0.5,RELIANCE
2022-10-31,1172.67,1181.88,1168.61,1176.64,,12419943,,,,,588.32,0.5,RELIANCE
2022-11-01,1199.9,1199.9,1157.44,1167.53,,13963166,,,,,583.765,0.5,RELIANCE
2022-11-02,1168.66,1176.92,1160.67,1174.82,,8981896,,,,,587.41,0.5,RELIANCE
2022-11-03,1167.53,1181.23,1165.31,1179.2,,6693449,,,,,589.6,0.5,RELIANCE
2022-11-04,1178.62,1199.9,1177.33,1196.55,,12575815,,,,,598.275,0.5,RELIANCE
2022-11-07,1195.75,1204.65,1187.9,1202.95,,11789748,,,,,601.475,0.5,RELIANCE
2022-11-09,1204.65,1210.03,1195.31,1201.75,,11254205,,,,,600.875,0.5,RELIANCE
2022-11-10,1195.28,1198.31,1182.82,1187.21,,5966242,,,,,593.605,0.5,RELIANCE
2022-11-11,1199.9,1216.51,1194.36,1214.58,,12310132,,,,,607.29,0.5,RELIANCE
2022-11-14,1214.09,1219.28,1202.28,1208.69,,9043112,,,,,604.345,0.5,RELIANCE
